Date,Abflugverspätung ZRH,anzahl_abfluege_total,piste_10_binär,piste_16,piste_28,piste_32,piste_34,regen,regen_imputiert,windgeschwindigkeit,maximale_windgeschwindigkeit,maximale_windgeschwindigkeit_imputiert,temperatur,oil_price,oil_price_imputiert,90_day_average_oil_price,oil_trend,oil_volatility_90,schnee_vorhanden,schnee_intensität,Feiertage,day_of_week,month,WEF
2024-04-06,13.6079027355623,338,False,35,218,80,5,0.0,False,8.5,20.0,False,16.2,92.81,True,83.68611111111112,4.8667460317460325,2.854518867523804,False,0.0,False,Saturday,4,False
2024-04-07,14.3806818181818,357,False,37,230,87,3,0.0,False,5.4,18.5,False,16.0,92.81,True,83.84722222222223,5.654206349206348,2.955101103911289,False,0.0,False,Sunday,4,False
2024-04-08,14.5166666666667,365,False,39,263,60,3,0.0,False,7.8,28.0,False,17.1,91.73,False,84.0398888888889,6.410111111111107,2.968024536698193,False,0.0,False,Monday,4,False
2024-04-09,16.8528528528528,335,False,4,47,276,8,1.5,False,14.9,67.0,False,10.4,92.13,False,84.19277777777778,7.051507936507946,3.005998881555121,False,0.0,False,Tuesday,4,False
2024-04-10,11.5842391304348,375,True,36,259,41,4,0.0,False,9.6,32.0,False,8.1,91.57,False,84.34466666666665,7.542476190476208,3.057988323109676,False,0.0,False,Wednesday,4,False
2024-04-11,10.5628415300546,372,False,35,287,49,1,0.0,False,8.4,30.0,False,9.2,91.49,False,84.4708888888889,7.554825396825407,3.119242793611705,False,0.0,False,Thursday,4,False
2024-04-12,12.6434316353887,377,False,30,295,51,1,0.0,False,3.7,18.0,False,12.2,93.12,False,84.59977777777779,7.5930793650793476,3.167122884543341,False,0.0,False,Friday,4,False
2024-04-13,14.4383954154728,353,False,38,208,104,3,0.0,False,4.0,14.0,False,15.1,93.12,True,84.74677777777778,7.490365079365077,3.251960109965883,False,0.0,False,Saturday,4,False
2024-04-14,14.8409090909091,357,False,28,131,192,6,0.0,False,10.7,31.0,False,17.9,93.12,True,84.89377777777777,7.387650793650792,3.3280802502816678,False,0.0,False,Sunday,4,False
2024-04-15,18.6371191135734,363,False,26,145,188,4,8.7,False,14.5,66.0,False,14.9,90.84,False,85.04222222222222,7.283492063492062,3.3938251190701756,False,0.0,False,Monday,4,False
2024-04-16,16.1441176470588,347,False,0,1,343,3,5.5,False,21.4,66.0,False,7.7,91.29,False,85.161,7.037571428571425,3.407719277487876,False,0.0,False,Tuesday,4,False
2024-04-17,17.7688022284123,365,False,10,174,173,8,3.3,False,13.8,42.0,False,5.3,89.54,False,85.29888888888888,6.77968253968254,3.4017832218770705,False,0.0,False,Wednesday,4,False
2024-04-18,23.8607954545454,356,False,31,278,44,3,15.1,False,7.3,31.0,False,3.5,88.34,False,85.39333333333333,6.395238095238113,3.400207528366492,False,0.0,False,Thursday,4,False
2024-04-19,23.5755968169761,385,False,6,84,287,8,11.4,False,15.4,56.0,False,4.0,87.96,False,85.4781111111111,5.860460317460337,3.377167184160103,False,0.0,False,Friday,4,False
2024-04-20,17.9341317365269,337,False,10,117,200,10,11.2,False,9.6,32.0,False,4.4,87.96,True,85.55866666666667,5.042761904761903,3.3485009894592466,False,0.0,False,Saturday,4,False
2024-04-21,30.9418282548476,365,False,33,229,101,2,8.9,False,7.7,35.0,False,2.5,87.96,True,85.63922222222222,4.225063492063512,3.3176098841373562,False,0.0,False,Sunday,4,False
2024-04-22,19.1108179419525,386,False,44,297,45,0,1.3,False,11.8,36.0,False,2.6,87.3,False,85.70877777777778,3.4183650793650884,3.2996676127394733,False,0.0,False,Monday,4,False
2024-04-23,13.3094555873926,354,False,44,267,39,4,0.4,False,12.2,36.0,False,4.1,88.29,False,85.76722222222223,2.8542063492063505,3.2804826404908467,False,0.0,False,Tuesday,4,False
2024-04-24,14.5482954545454,363,False,5,112,239,7,0.1,False,11.3,45.0,False,4.5,89.02,False,85.83544444444445,2.3574126984126877,3.2682342967162237,False,0.0,False,Wednesday,4,False
2024-04-25,16.5044510385757,343,False,35,214,90,4,0.1,False,9.2,40.0,False,5.4,88.1,False,85.90977777777778,2.2087936507936377,3.2636861278435783,False,0.0,False,Thursday,4,False
2024-04-26,18.1735751295337,392,False,29,176,184,3,0.0,False,5.6,28.0,False,7.1,89.95,False,85.96266666666666,2.121619047619035,3.2601408944538472,False,0.0,False,Friday,4,False
2024-04-27,17.5204678362573,348,True,62,216,31,12,0.0,False,9.8,41.0,False,11.1,89.95,True,86.03611111111111,2.332460317460317,3.2748156117392795,False,0.0,False,Saturday,4,False
2024-04-28,14.8689458689459,359,False,0,9,343,7,0.0,False,14.0,54.0,False,11.4,89.95,True,86.10955555555554,2.5433015873015847,3.287766193303231,False,0.0,False,Sunday,4,False
2024-04-29,12.3324175824176,369,False,43,280,44,2,0.0,False,6.8,29.0,False,12.6,88.44,False,86.17577777777777,2.7613650793650777,3.3045746221281442,False,0.0,False,Monday,4,False
2024-04-30,11.2954545454545,359,False,37,271,47,4,0.0,False,7.2,41.0,False,15.5,88.23,False,86.22355555555555,2.8764444444444592,3.3058950788197534,False,0.0,False,Tuesday,4,False
2024-05-01,16.2011494252874,356,True,59,234,47,5,0.0,False,9.3,39.0,False,16.5,83.55,False,86.28188888888889,2.809539682539679,3.2943171683215295,False,0.0,True,Wednesday,5,False
2024-05-02,19.7260952380952,361,False,9,153,193,6,0.0,False,12.8,69.0,False,13.2,84.81,False,86.29688888888889,2.0131111111111295,3.278558070437111,False,0.0,False,Thursday,5,False
2024-05-03,16.4262295081967,368,False,8,110,246,4,0.1,False,11.9,39.0,False,10.6,83.6,False,86.35544444444444,1.4845555555555592,3.2027071277783006,False,0.0,False,Friday,5,False
2024-05-04,12.0462427745665,356,False,34,229,87,6,0.0,False,5.5,24.0,False,12.6,83.6,True,86.40055555555554,0.5323015873016033,3.1334757816858594,False,0.0,False,Saturday,5,False
2024-05-05,17.6391184573003,373,False,35,239,96,3,1.3,False,14.3,51.0,False,15.4,83.6,True,86.44566666666667,-0.41995238095236687,3.0620078783693256,False,0.0,False,Sunday,5,False
2024-05-06,13.8790322580645,377,False,40,288,46,3,10.5,False,7.8,31.0,False,13.0,83.6,True,86.49344444444445,-1.3748730158730353,2.981753937169785,False,0.0,False,Monday,5,False
2024-05-07,12.7188405797101,350,False,30,277,34,9,10.1,False,4.6,18.0,False,11.3,82.69,False,86.52833333333334,-2.1011904761904816,2.92825493533212,False,0.0,False,Tuesday,5,False
2024-05-08,18.6370558375635,403,False,42,309,50,2,0.3,False,8.6,34.0,False,12.5,82.44,False,86.54511111111111,-2.90939682539684,2.9014700824247317,False,0.0,False,Wednesday,5,False
2024-05-09,21.8314917127072,368,True,34,86,83,3,0.0,False,14.8,43.0,False,13.7,83.27,False,86.53877777777778,-3.0616349206349156,2.909883131279958,False,0.0,True,Thursday,5,False
2024-05-10,14.1084010840108,379,False,33,295,46,5,0.0,False,11.1,30.0,False,14.6,83.39,False,86.53533333333334,-3.2781904761904883,2.913605897482959,False,0.0,False,Friday,5,False
2024-05-11,11.5419161676647,338,False,28,203,105,2,0.0,False,6.3,22.2,False,15.6,83.39,True,86.53322222222222,-3.30607936507937,2.915839281255424,False,0.0,False,Saturday,5,False
2024-05-12,21.1901041666667,398,False,40,237,120,1,0.0,False,5.0,17.0,False,16.9,83.39,True,86.53111111111112,-3.3339682539682656,2.9180694112107726,False,0.0,False,Sunday,5,False
2024-05-13,16.5729442970822,386,False,38,296,47,5,0.0,False,5.4,22.2,False,17.5,83.18,False,86.52566666666667,-3.358523809523817,2.923523366831413,False,0.0,False,Monday,5,False
2024-05-14,13.3844011142061,369,False,40,271,55,3,0.0,False,8.9,50.0,False,16.8,81.0,False,86.50855555555555,-3.4014126984126847,2.9386779726980583,False,0.0,False,Tuesday,5,False
2024-05-15,16.9947368421053,386,False,37,298,49,2,0.4,False,7.7,61.0,False,14.7,79.98,False,86.47066666666666,-3.604952380952369,2.9876144329556316,False,0.0,False,Wednesday,5,False
2024-05-16,16.4394736842105,388,False,43,290,51,4,12.2,False,8.9,36.0,False,12.7,81.65,False,86.42233333333334,-3.908047619047622,3.0570158945906862,False,0.0,False,Thursday,5,False
2024-05-17,24.6501240694789,420,False,40,264,115,1,23.8,False,14.8,38.9,False,12.5,82.24,False,86.38644444444444,-4.103587301587297,3.0940614779716307,False,0.0,False,Friday,5,False
2024-05-18,17.6103151862464,356,False,34,147,169,6,3.0,False,8.5,38.0,False,13.8,82.24,True,86.35711111111111,-4.238539682539681,3.1209017151474545,False,0.0,False,Saturday,5,False
2024-05-19,16.5961538461538,369,False,31,138,196,4,0.1,False,7.8,28.0,False,14.6,82.24,True,86.32777777777778,-4.3734920634920655,3.1472366255230244,False,0.0,False,Sunday,5,False
2024-05-20,16.8368983957219,381,False,50,241,86,4,0.0,False,8.1,27.8,False,16.7,81.91,False,86.29133333333334,-4.501333333333349,3.1755591209016925,False,0.0,True,Monday,5,False
2024-05-21,18.5190217391304,375,False,35,292,46,2,13.8,False,10.7,49.0,False,14.2,81.22,False,86.25944444444445,-4.650873015873032,3.205178520896511,False,0.0,False,Tuesday,5,False
2024-05-22,22.7052631578947,388,False,6,77,298,7,1.3,False,9.4,32.0,False,14.6,79.9,False,86.22,-4.579999999999998,3.245307069836838,False,0.0,False,Wednesday,5,False
2024-05-23,18.038961038961,391,False,36,300,54,1,19.1,False,6.7,28.0,False,12.6,79.25,False,86.154,-4.525428571428577,3.3128207879447085,False,0.0,False,Thursday,5,False
2024-05-24,23.0719602977667,411,False,32,289,82,8,1.8,False,6.0,67.0,False,13.0,78.92,False,86.09922222222222,-4.813507936507932,3.3857833069694117,False,0.0,False,Friday,5,False
2024-05-25,18.9941176470588,344,False,39,252,35,18,0.0,False,5.8,24.0,False,13.6,78.92,True,86.04077777777778,-5.229349206349212,3.463784456206263,False,0.0,False,Saturday,5,False
2024-05-26,20.7333333333333,397,False,38,227,129,3,0.1,False,5.2,31.0,False,15.4,78.92,True,85.98233333333333,-5.645190476190464,3.539091500892615,False,0.0,False,Sunday,5,False
2024-05-27,20.1569620253164,403,False,36,316,48,3,18.2,False,5.5,26.0,False,14.9,78.92,True,85.92577777777777,-6.06292063492063,3.610905136544516,False,0.0,False,Monday,5,False
2024-05-28,12.5405405405405,378,False,34,295,44,5,4.4,False,7.8,26.0,False,15.1,81.34,False,85.87155555555556,-6.435841269841262,3.6791791680776393,False,0.0,False,Tuesday,5,False
2024-05-29,15.0286458333333,386,False,15,213,152,6,3.4,False,6.4,30.0,False,13.7,81.5,False,85.84111111111112,-6.388253968253963,3.7054134235205107,False,0.0,False,Wednesday,5,False
2024-05-30,29.4417989417989,382,False,3,80,279,20,19.1,False,10.5,35.0,False,14.7,81.42,False,85.807,-6.125571428571433,3.731286927433545,False,0.0,False,Thursday,5,False
2024-05-31,18.6045918367347,397,False,35,305,52,5,26.5,False,12.7,39.0,False,11.1,79.41,False,85.76922222222221,-5.777793650793626,3.7585047313041895,False,0.0,False,Friday,5,False
2024-06-01,18.4685714285714,358,False,36,235,84,3,9.8,False,7.0,23.0,False,12.5,79.41,True,85.70911111111111,-5.647682539682535,3.816668540961552,False,0.0,False,Saturday,6,False
2024-06-02,29.0437017994859,397,False,35,225,131,6,6.7,False,5.7,22.0,False,14.2,79.41,True,85.649,-5.517571428571429,3.8730158530217587,False,0.0,False,Sunday,6,False
2024-06-03,19.5664160401003,407,False,35,316,52,4,5.8,False,7.5,24.0,False,14.5,76.45,False,85.56933333333333,-5.367904761904768,3.927016135737432,False,0.0,False,Monday,6,False
2024-06-04,12.4297297297297,374,False,38,288,44,4,0.0,False,6.4,20.4,False,17.2,75.33,False,85.46522222222222,-5.616650793650791,4.042795569588358,False,0.0,False,Tuesday,6,False
2024-06-05,16.2919896640827,400,False,31,317,49,3,0.5,False,6.6,31.5,False,18.5,75.41,False,85.34011111111111,-6.350111111111119,4.179514378125639,False,0.0,False,Wednesday,6,False
2024-06-06,19.0918918918919,383,False,28,176,176,3,3.1,False,9.7,50.0,False,18.6,77.62,False,85.23488888888889,-7.114888888888885,4.308446432494906,False,0.0,False,Thursday,6,False
2024-06-07,18.7990074441687,413,False,37,323,50,3,0.1,False,8.0,27.0,False,19.8,78.12,False,85.16077777777778,-7.583634920634935,4.3816274303997655,False,0.0,False,Friday,6,False
2024-06-08,22.2,360,False,39,180,137,4,2.4,False,7.1,41.0,False,19.6,78.12,True,85.09222222222222,-7.69936507936508,4.443239980363579,False,0.0,False,Saturday,6,False
2024-06-09,25.0633245382586,387,False,46,222,115,4,11.3,False,9.0,40.0,False,18.2,78.12,True,85.02366666666667,-7.815095238095239,4.502954448365003,False,0.0,False,Sunday,6,False
2024-06-10,25.6950904392765,399,False,9,102,279,9,14.9,False,11.8,37.0,False,17.4,79.59,False,84.96455555555556,-7.9402698412698385,4.558552195035357,False,0.0,False,Monday,6,False
2024-06-11,17.4611111111111,377,False,37,290,47,3,3.7,False,7.0,31.0,False,12.2,80.15,False,84.91933333333334,-7.446476190476204,4.591706446397994,False,0.0,False,Tuesday,6,False
2024-06-12,17.7019704433498,415,False,33,327,53,2,0.2,False,7.3,29.0,False,13.6,80.52,False,84.8771111111111,-6.715682539682533,4.618115098844177,False,0.0,False,Wednesday,6,False
2024-06-13,17.6192893401015,409,False,38,315,51,5,0.1,False,6.6,29.0,False,14.9,81.44,False,84.81444444444445,-5.923015873015871,4.638731692000232,False,0.0,False,Thursday,6,False
2024-06-14,26.4553127677806,393,False,45,276,69,3,1.1,False,9.0,47.0,False,15.7,81.49,False,84.77055555555556,-5.333412698412701,4.651892537696615,False,0.0,False,Friday,6,False
2024-06-15,28.4216524216524,364,False,41,195,125,3,9.1,False,9.3,34.0,False,16.0,81.49,True,84.72722222222222,-4.808650793650784,4.66420580514672,False,0.0,False,Saturday,6,False
2024-06-16,37.3844086021505,399,False,41,236,122,0,0.2,False,7.2,40.0,False,16.9,81.49,True,84.68388888888889,-4.283888888888896,4.676080586393083,False,0.0,False,Sunday,6,False
2024-06-17,22.0440414507772,397,False,33,260,94,10,0.4,False,8.2,31.0,False,17.8,82.45,False,84.62855555555556,-3.747126984126993,4.684165427833566,False,0.0,False,Monday,6,False
2024-06-18,17.6356382978723,381,False,39,294,40,8,0.1,False,6.4,33.0,False,21.2,84.79,False,84.574,-3.284000000000006,4.680586921806883,False,0.0,False,Tuesday,6,False
2024-06-19,21.0122549019608,415,False,39,320,51,5,0.0,False,8.5,47.0,False,22.7,85.64,False,84.56311111111111,-2.6102539682539714,4.678912925808328,False,0.0,False,Wednesday,6,False
2024-06-20,21.7587939698492,410,False,38,316,53,3,0.0,False,8.3,30.0,False,21.4,85.92,False,84.57111111111112,-1.8868253968254152,4.680145355575905,False,0.0,False,Thursday,6,False
2024-06-21,33.7823834196891,391,True,58,212,94,3,18.4,False,8.1,51.0,False,17.6,86.42,False,84.58277777777779,-1.2584920634920849,4.682207063317004,False,0.0,False,Friday,6,False
2024-06-22,26.4685714285714,356,False,18,162,163,13,16.8,False,8.6,45.0,False,14.9,86.42,True,84.6,-0.5714285714285552,4.686124389915206,False,0.0,False,Saturday,6,False
2024-06-23,24.2148337595908,400,False,55,247,89,9,0.0,False,6.6,33.0,False,15.5,86.42,True,84.61722222222221,0.11563492063493186,4.689974492103834,False,0.0,False,Sunday,6,False
2024-06-24,43.8656330749354,396,True,39,100,62,5,0.0,False,15.5,50.0,False,20.2,86.75,False,84.6198888888889,0.8172539682539508,4.690941184986666,False,0.0,False,Monday,6,False
2024-06-25,27.671388101983,359,True,50,250,46,4,9.6,False,10.6,48.0,False,20.3,86.81,False,84.62922222222221,1.4222063492063484,4.694371295517658,False,0.0,False,Tuesday,6,False
2024-06-26,45.3386243386243,385,False,48,275,59,3,4.0,False,6.6,27.0,False,18.9,85.76,False,84.65,1.6899999999999977,4.699897440908846,False,0.0,False,Wednesday,6,False
2024-06-27,40.9038961038961,390,False,44,283,60,3,0.0,False,9.4,37.0,False,22.4,87.0,False,84.64544444444445,1.7116984126984107,4.69860609526456,False,0.0,False,Thursday,6,False
2024-06-28,63.5859983079526,403,False,46,309,45,3,19.1,False,8.6,52.0,False,22.7,87.26,False,84.65466666666667,1.8567619047619104,4.702445025036282,False,0.0,False,Friday,6,False
2024-06-29,34.1823361823362,358,True,67,209,66,3,0.6,False,8.0,52.0,False,22.8,87.26,True,84.66677777777777,1.9646507936508044,4.707792208472847,False,0.0,False,Saturday,6,False
2024-06-30,34.5658914728682,401,False,8,49,320,24,14.5,False,13.2,51.0,False,19.4,87.26,True,84.67888888888888,2.0725396825396984,4.713101854261643,False,0.0,False,Sunday,6,False
2024-07-01,33.1851851851852,389,False,3,55,320,11,0.1,False,10.2,67.0,False,18.4,86.57,False,84.691,2.18042857142855,4.718374089127435,False,0.0,False,Monday,7,False
2024-07-02,25.9401041666667,394,False,15,105,267,7,2.8,False,10.0,35.0,False,16.1,88.28,False,84.67922222222222,2.1664920634920577,4.712274487860842,False,0.0,False,Tuesday,7,False
2024-07-03,23.3324538258575,390,False,43,267,75,5,1.8,False,8.1,31.0,False,14.6,88.25,False,84.65344444444445,2.4022698412698418,4.685793053670644,False,0.0,False,Wednesday,7,False
2024-07-04,21.1082474226804,399,False,13,129,252,5,0.0,False,13.9,49.0,False,17.3,88.34,False,84.63044444444445,2.780984126984123,4.662689803616515,False,0.0,False,Thursday,7,False
2024-07-05,21.3416458852868,411,False,47,301,58,5,0.0,False,7.4,26.0,False,19.3,88.66,False,84.58077777777777,3.022079365079378,4.597940239329977,False,0.0,False,Friday,7,False
2024-07-06,34.236914600551,368,False,19,134,206,9,7.5,False,9.3,48.0,False,18.1,88.66,True,84.53466666666668,3.268190476190469,4.534861765915299,False,0.0,False,Saturday,7,False
2024-07-07,27.421875,395,False,53,240,98,4,2.7,False,7.8,28.0,False,15.8,88.66,True,84.48855555555556,3.514301587301574,4.470412484076068,False,0.0,False,Sunday,7,False
2024-07-08,21.3715012722646,404,False,48,304,49,3,0.0,False,5.3,24.0,False,19.2,87.15,False,84.45444444444443,3.7484126984127215,4.426028760273924,False,0.0,False,Monday,7,False
2024-07-09,26.2762148337596,405,False,56,292,54,3,0.0,False,4.8,20.4,False,22.8,86.48,False,84.39911111111111,3.886603174603181,4.359623642257179,False,0.0,False,Tuesday,7,False
2024-07-10,30.4318766066838,395,False,59,274,59,3,4.8,False,6.3,24.1,False,21.7,86.55,False,84.34255555555555,3.68601587301589,4.298135096279907,False,0.0,False,Wednesday,7,False
2024-07-11,32.5024630541872,410,False,67,303,33,7,8.3,False,6.5,32.0,False,22.7,86.49,False,84.28766666666667,3.4980476190476253,4.236941087068161,False,0.0,False,Thursday,7,False
2024-07-12,45.6613333333333,387,False,11,122,243,11,6.7,False,8.4,48.0,False,20.5,87.35,False,84.214,3.3074285714285736,4.138135008469402,False,0.0,False,Friday,7,False
2024-07-13,28.8677248677249,384,False,60,246,75,3,4.2,False,7.9,24.0,False,17.2,87.35,True,84.14988888888888,3.1843968253968313,4.0421905548728265,False,0.0,False,Saturday,7,False
2024-07-14,28.9355670103093,396,False,62,224,106,4,0.0,False,4.7,36.0,False,18.2,87.35,True,84.08577777777778,3.061365079365089,3.9428587067670295,False,0.0,False,Sunday,7,False
2024-07-15,30.8666666666667,396,False,68,254,71,3,5.0,False,6.1,66.0,False,20.9,86.42,False,84.04700000000001,2.9129999999999825,3.892525666893054,False,0.0,False,Monday,7,False
2024-07-16,27.1206434316354,381,False,17,80,278,6,17.9,False,9.3,34.0,False,20.7,86.6,False,83.9928888888889,2.862825396825386,3.8239529651469217,False,0.0,False,Tuesday,7,False
2024-07-17,32.9041450777202,394,False,58,279,54,3,0.0,False,6.4,24.0,False,20.6,85.76,False,83.96022222222223,2.9126349206349005,3.7884261882443733,False,0.0,False,Wednesday,7,False
2024-07-18,23.8238341968912,398,False,64,276,52,6,0.0,False,6.9,20.4,False,21.1,86.26,False,83.93155555555556,2.828444444444443,3.7645988225357057,False,0.0,False,Thursday,7,False
2024-07-19,60.8058358061325,341,False,50,227,64,0,0.0,False,5.0,25.0,False,22.8,85.19,False,83.91266666666667,2.8144761904761992,3.748388957310382,False,0.0,False,Friday,7,False
2024-07-20,41.8674033149171,377,False,72,182,117,6,0.0,False,4.6,22.0,False,23.6,85.19,True,83.88188888888888,2.5366825396825448,3.7260889802371495,False,0.0,False,Saturday,7,False
2024-07-21,41.4986149584487,373,False,45,120,205,3,0.6,False,9.7,57.0,False,21.9,85.19,True,83.85111111111111,2.2588888888888903,3.703396086268764,False,0.0,False,Sunday,7,False
2024-07-22,37.738578680203,399,False,53,253,88,5,2.3,False,7.7,30.0,False,20.4,83.44,False,83.82766666666666,1.9737619047619148,3.6879640405039846,False,0.0,False,Monday,7,False
2024-07-23,27.3103448275862,386,False,41,170,170,5,0.0,False,9.3,39.0,False,21.4,82.2,False,83.77377777777777,1.6019365079365144,3.657334504855284,False,0.0,False,Tuesday,7,False
2024-07-24,30.770618556701,394,False,55,281,55,3,0.0,False,7.9,36.0,False,20.2,83.01,False,83.69800000000001,1.0491428571428543,3.6178546625805907,False,0.0,False,Wednesday,7,False
2024-07-25,28.6511627906977,392,False,62,274,51,5,0.0,False,6.7,22.2,False,19.8,82.58,False,83.64144444444445,0.7128412698412774,3.5879284377496385,False,0.0,False,Thursday,7,False
2024-07-26,23.0913580246913,413,False,55,291,63,4,0.0,False,5.1,26.0,False,21.1,81.35,False,83.55955555555555,0.2690158730158885,3.525895825643319,False,0.0,False,Friday,7,False
2024-07-27,26.9299191374663,378,False,53,172,148,5,0.4,False,6.8,36.0,False,22.6,81.35,True,83.464,-0.1840000000000117,3.466801394674631,False,0.0,False,Saturday,7,False
2024-07-28,31.0051948051948,390,False,63,221,104,2,3.9,False,9.2,25.0,False,20.6,81.35,True,83.36844444444445,-0.6370158730158835,3.403970553719934,False,0.0,False,Sunday,7,False
2024-07-29,25.2111959287532,403,False,65,282,53,3,0.0,False,10.4,28.0,False,21.1,80.94,False,83.28966666666666,-1.1068095238095168,3.367123418047696,False,0.0,False,Monday,7,False
2024-07-30,19.904,384,False,56,275,49,4,0.0,False,4.3,16.7,False,23.8,79.26,False,83.20866666666667,-1.3829523809523891,3.334469012528274,False,0.0,False,Tuesday,7,False
2024-07-31,37.9840425531915,379,True,64,208,77,1,0.3,False,8.2,57.0,False,23.4,81.39,False,83.161,-1.7552857142857334,3.3600993330697175,False,0.0,False,Wednesday,7,False
2024-08-01,53.6358695652174,377,False,68,261,39,9,24.2,False,8.4,51.0,False,21.0,81.37,False,83.12299999999999,-1.9487142857142743,3.360579621622453,False,0.0,True,Thursday,8,False
2024-08-02,31.2405405405405,377,False,45,250,79,3,2.5,False,8.2,33.0,False,22.5,78.35,False,83.09822222222222,-2.096793650793643,3.3652408891791,False,0.0,False,Friday,8,False
2024-08-03,26.6350974930362,369,False,21,86,255,7,0.1,False,7.0,28.0,False,21.1,78.35,True,83.0398888888889,-2.4670317460317506,3.4017492177305333,False,0.0,False,Saturday,8,False
2024-08-04,21.9710822510822,393,False,9,83,290,11,0.0,False,9.1,30.0,False,20.8,78.35,True,82.98155555555554,-2.83726984126983,3.4368688098305036,False,0.0,False,Sunday,8,False
2024-08-05,24.1217616580311,390,False,49,284,54,3,0.0,False,5.1,17.0,False,22.0,77.51,False,82.92322222222222,-3.2075079365079375,3.47064182380857,False,0.0,False,Monday,8,False
2024-08-06,16.3655913978495,381,False,44,284,49,4,0.0,False,5.6,29.0,False,22.1,76.62,False,82.86566666666667,-3.639952380952394,3.517192141723778,False,0.0,False,Tuesday,8,False
2024-08-07,32.5093333333333,382,False,47,275,57,3,10.7,False,6.0,41.0,False,20.5,78.26,False,82.801,-3.9524285714285696,3.57808217100693,False,0.0,False,Wednesday,8,False
2024-08-08,23.4,391,False,40,296,50,5,0.0,False,7.1,28.0,False,21.3,80.76,False,82.74533333333333,-4.343904761904753,3.6095373664786696,False,0.0,False,Thursday,8,False
2024-08-09,20.24,409,False,47,303,57,2,0.0,False,6.2,26.0,False,21.4,81.07,False,82.7161111111111,-4.401825396825387,3.6149016473627125,False,0.0,False,Friday,8,False
2024-08-10,23.1351351351351,377,False,49,235,90,3,0.0,False,4.6,18.5,False,23.2,81.07,True,82.69033333333333,-3.987476190476187,3.618312490775867,False,0.0,False,Saturday,8,False
2024-08-11,20.313315926893,394,False,51,233,105,5,0.0,False,7.0,29.0,False,23.7,81.07,True,82.66455555555557,-3.5731269841270006,3.621534581031057,False,0.0,False,Sunday,8,False
2024-08-12,29.0868421052631,388,False,52,290,35,11,9.9,False,8.2,62.0,False,25.3,83.06,False,82.64111111111112,-3.1611111111111114,3.6249883206156754,False,0.0,False,Monday,8,False
2024-08-13,25.8104956268221,357,False,43,253,54,7,1.0,False,6.6,31.0,False,23.5,82.51,False,82.664,-2.3911428571428672,3.6210110326926923,False,0.0,False,Tuesday,8,False
2024-08-14,32.6703910614525,375,False,47,262,64,2,0.0,False,9.8,40.0,False,24.2,82.15,False,82.69211111111112,-1.5778253968254035,3.6097432117724275,False,0.0,False,Wednesday,8,False
2024-08-15,26.6430446194226,389,False,50,280,55,4,0.0,False,6.2,22.0,False,22.8,83.09,False,82.69766666666666,-1.0276666666666614,3.6085058845880944,False,0.0,False,Thursday,8,False
2024-08-16,29.2745098039216,416,False,51,307,56,2,0.0,False,6.1,27.0,False,23.7,81.56,False,82.70711111111112,-0.7042539682539797,3.6084069267918135,False,0.0,False,Friday,8,False
2024-08-17,26.4613180515759,364,False,50,200,111,3,1.0,False,5.8,23.0,False,21.3,81.56,True,82.69955555555555,-0.6266984126984028,3.6101075059823153,False,0.0,False,Saturday,8,False
2024-08-18,33.6450777202072,394,False,19,154,207,14,4.5,False,8.4,32.0,False,18.3,81.56,True,82.692,-0.5491428571428543,3.6117913013489815,False,0.0,False,Sunday,8,False
2024-08-19,28.0371352785146,382,True,48,170,58,2,0.4,False,10.7,37.0,False,18.2,81.09,False,82.68811111111111,-0.47525396825396626,3.6128310336091047,False,0.0,False,Monday,8,False
2024-08-20,19.8661202185792,373,False,38,284,47,4,0.0,False,6.4,37.0,False,18.8,78.85,False,82.68666666666665,-0.7552380952380702,3.613450528111173,False,0.0,False,Tuesday,8,False
2024-08-21,20.9435483870968,381,False,2,88,282,9,0.0,False,9.3,39.0,False,18.7,78.77,False,82.675,-1.2664285714285626,3.624227852673681,False,0.0,False,Wednesday,8,False
2024-08-22,17.1825192802056,397,False,44,296,56,1,0.0,False,5.4,26.0,False,17.5,78.8,False,82.66966666666667,-1.7439523809523791,3.6296737247747766,False,0.0,False,Thursday,8,False
2024-08-23,18.4748743718593,414,False,46,301,63,4,0.0,False,7.5,36.0,False,20.3,80.34,False,82.66833333333332,-2.355476190476182,3.6310883780203644,False,0.0,False,Friday,8,False
2024-08-24,24.1312849162011,361,False,58,196,103,4,0.0,False,6.1,22.0,False,22.5,80.34,True,82.68411111111111,-2.545539682539669,3.6176784704574403,False,0.0,False,Saturday,8,False
2024-08-25,26.2426666666667,386,False,40,241,102,3,3.8,False,9.4,49.0,False,17.8,80.34,True,82.69988888888889,-2.7356031746031846,3.6041488248359466,False,0.0,False,Sunday,8,False
2024-08-26,22.467362924282,388,True,42,193,56,1,0.0,False,9.3,27.8,False,17.3,80.34,True,82.71566666666666,-2.9256666666666717,3.5904980875722123,False,0.0,False,Monday,8,False
2024-08-27,26.134670487106,363,True,44,172,49,2,0.0,False,10.4,33.3,False,17.6,81.51,False,82.70455555555556,-3.021698412698413,3.5963455737246286,False,0.0,False,Tuesday,8,False
2024-08-28,21.5224274406332,390,False,46,295,42,7,0.0,False,3.9,16.7,False,20.8,80.04,False,82.70466666666667,-2.6418095238095134,3.596308094437703,False,0.0,False,Wednesday,8,False
